,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
9405,15/07/2014 17:30,17.94,36450,8.07,102.5,8.46,2.2,2.4
9406,15/07/2014 18:00,17.87,35680,8.06,101.5,8.42,2.1,2.1
9407,15/07/2014 18:30,17.8,34960,8.05,100.9,8.4,2,2.5
9408,15/07/2014 19:00,17.78,34350,8.04,100.3,8.38,2.1,3
9409,15/07/2014 19:30,17.74,33760,8.03,99.3,8.32,1.8,2.6
9410,15/07/2014 20:00,17.71,33290,8.02,98.6,8.28,1.8,3
9411,15/07/2014 20:30,17.67,32880,8.01,97.9,8.25,1.7,2.4
9412,15/07/2014 21:00,17.61,32630,8,97.3,8.21,1.8,3
9413,15/07/2014 21:30,17.55,32780,8,96.5,8.15,2,3.1
9414,15/07/2014 22:00,17.59,33390,8.01,97.5,8.21,1.7,2.8
9415,15/07/2014 22:30,17.54,35180,8.02,97.5,8.16,2.4,2.6
9416,15/07/2014 23:00,17.55,36910,8.04,97.9,8.12,2.9,2.1
9417,15/07/2014 23:30,17.58,38960,8.06,98.5,8.1,3.1,2.3
9418,16/07/2014 0:00,17.62,41180,8.07,98.9,8.06,3.4,2.7
9419,16/07/2014 0:30,17.62,43300,8.09,98.8,7.97,3.7,2
9420,16/07/2014 1:00,17.58,45180,8.1,98.5,7.89,3.6,1.4
9421,16/07/2014 1:30,17.53,47000,8.11,98.1,7.8,2.9,2.1
9422,16/07/2014 2:00,17.47,47730,8.12,97.8,7.76,2.1,1.7
9423,16/07/2014 2:30,17.41,47830,8.12,97.5,7.74,2,1.7
9424,16/07/2014 3:00,17.51,46350,8.11,97.7,7.79,2.4,1
9425,16/07/2014 3:30,17.4,45720,8.1,97.6,7.82,1.9,1.5
9426,16/07/2014 4:00,17.46,44760,8.09,97.4,7.83,2.1,2
9427,16/07/2014 4:30,17.43,44080,8.09,97.3,7.85,2.2,2.1
9428,16/07/2014 5:00,17.4,43090,8.08,96.9,7.86,2.1,1.8
9429,16/07/2014 5:30,17.35,41920,8.07,96.5,7.87,2.4,1.9
9430,16/07/2014 6:00,17.31,40810,8.06,96,7.88,2.4,2.4
9431,16/07/2014 6:30,17.28,39800,8.05,95.6,7.88,2.1,2.5
9432,16/07/2014 7:00,17.23,38700,8.04,95,7.87,2.1,1.9
9433,16/07/2014 7:30,17.17,37740,8.03,94.5,7.88,1.9,2.2
9434,16/07/2014 8:00,17.18,37130,8.02,94.1,7.86,2,1.9
9435,16/07/2014 8:30,17.13,36460,8.01,93.8,7.86,2,2.2
9436,16/07/2014 9:00,17.12,35810,8.01,93.7,7.88,1.8,2.2
9437,16/07/2014 9:30,17.17,35200,8,93.8,7.9,1.8,1.9
9438,16/07/2014 10:00,17.22,34670,8,94.1,7.93,2,1.8
9439,16/07/2014 10:30,17.54,34350,7.99,94.4,7.92,1.7,2.6
9440,16/07/2014 11:00,17.35,35070,8,95,7.98,1.9,2.7
9441,16/07/2014 11:30,17.43,35470,8.01,95.3,7.97,1.8,2
9442,16/07/2014 12:00,17.76,37330,8.03,97.6,8.05,2,2.5
9443,16/07/2014 12:30,17.98,38780,8.05,99.8,8.15,2.3,2.1
9444,16/07/2014 13:00,17.99,40550,8.07,99.9,8.1,2.4,2.7
9445,16/07/2014 13:30,18.06,42050,8.08,100.1,8.05,2.4,2.1
9446,16/07/2014 14:00,18.06,43340,8.09,100.1,8,2.2,2.4
9447,16/07/2014 14:30,18.19,43520,8.09,100.2,7.99,2.1,2.4
9448,16/07/2014 15:00,18.32,42500,8.08,101.4,8.1,2.1,1.9
9449,16/07/2014 15:30,18.45,41670,8.08,102.2,8.17,2,2.2
9450,16/07/2014 16:00,18.56,40370,8.08,103.1,8.27,2.1,2.5
9451,16/07/2014 16:30,18.5,39810,8.08,102.9,8.29,2.2,2.6
9452,16/07/2014 17:00,18.55,39130,8.07,103.2,8.32,2.1,2.9
9453,16/07/2014 17:30,18.53,38300,8.07,103.3,8.36,2.2,2.8
9454,16/07/2014 18:00,18.48,37460,8.06,102.1,8.31,2.2,2.2
9455,16/07/2014 18:30,18.42,36610,8.05,101.5,8.29,2.2,2.7
9456,16/07/2014 19:00,18.36,35850,8.04,100.6,8.26,2.2,2.9
9457,16/07/2014 19:30,18.26,35240,8.03,99.8,8.22,1.9,2.7
9458,16/07/2014 20:00,18.24,34500,8.02,99,8.19,1.8,2.1
9459,16/07/2014 20:30,18.19,33980,8.01,98.3,8.16,1.9,2.9
9460,16/07/2014 21:00,18.11,33500,8,97.6,8.13,1.7,2.4
9461,16/07/2014 21:30,18.06,33210,7.99,97,8.1,1.7,2.1
9462,16/07/2014 22:00,18.04,33100,7.99,94.3,7.87,2,3
9463,16/07/2014 22:30,18.01,33460,7.99,96.7,8.07,1.8,3.1
9464,16/07/2014 23:00,18,34380,8.01,97.4,8.1,1.8,2.3
9465,16/07/2014 23:30,18.01,36060,8.02,97,8.01,2,2.5
9466,17/07/2014 0:00,18.04,37820,8.03,97.4,7.98,2.4,2.5
9467,17/07/2014 0:30,18.08,39730,8.05,98,7.96,2.8,2.4
9468,17/07/2014 1:00,18.11,41570,8.06,98.3,7.91,2.6,1.6
9469,17/07/2014 1:30,18.1,43390,8.07,98.2,7.85,2.9,1.7
9470,17/07/2014 2:00,18.08,45090,8.09,97.8,7.76,2.6,1.8
9471,17/07/2014 2:30,18.05,46090,8.1,97.5,7.71,2.3,2
9472,17/07/2014 3:00,18.01,46550,8.1,96.6,7.62,1.9,2.2
9473,17/07/2014 3:30,17.97,46750,8.1,96.3,7.6,2,2.4
9474,17/07/2014 4:00,18.02,44820,8.09,97.1,7.72,1.9,2
9475,17/07/2014 4:30,18.01,43770,8.08,96.9,7.75,2,1.9
9476,17/07/2014 5:00,18.01,43350,8.07,96.8,7.74,2,2
9477,17/07/2014 5:30,17.97,42540,8.07,96.7,7.77,1.9,1.8
9478,17/07/2014 6:00,17.96,41560,8.06,96,7.75,2,2.3
9479,17/07/2014 6:30,17.94,40490,8.05,95.6,7.76,2.2,1.6
9480,17/07/2014 7:00,17.88,39540,8.03,95.2,7.77,2.1,2.2
9481,17/07/2014 7:30,17.85,38520,8.02,94.6,7.75,2,2
9482,17/07/2014 8:00,17.83,37560,8.01,94.2,7.76,2,1.8
9483,17/07/2014 8:30,17.81,36730,8,93.9,7.76,1.8,2.4
9484,17/07/2014 9:00,17.82,36170,8,93.8,7.77,1.9,2
9485,17/07/2014 9:30,17.87,35620,7.99,94,7.8,1.9,1.6
9486,17/07/2014 10:00,18.02,35020,7.99,94.5,7.83,1.9,1.9
9487,17/07/2014 10:30,18.02,34500,7.98,94.8,7.88,2,1.8
9488,17/07/2014 11:00,18.05,34180,7.98,95.3,7.93,2.1,2.1
9489,17/07/2014 11:30,18.28,33900,7.98,94.9,7.86,2,2.6
9490,17/07/2014 12:00,18.19,34700,7.99,96.2,7.96,2,2
9491,17/07/2014 12:30,18.71,34640,7.99,97.4,7.98,1.6,3
9492,17/07/2014 13:00,18.75,36720,8.02,99.5,8.08,2,1.8
9493,17/07/2014 13:30,18.87,38040,8.04,101.1,8.14,2.2,2.1
9494,17/07/2014 14:00,18.83,39690,8.06,101.5,8.12,2.5,2.4
9495,17/07/2014 14:30,18.76,41120,8.07,101.2,8.06,2.4,2.2
9496,17/07/2014 15:00,18.72,41790,8.07,100.8,8.02,2.3,2.6
9497,17/07/2014 15:30,18.82,42020,8.07,100.9,8,2.4,1.9
9498,17/07/2014 16:00,18.96,40470,8.07,102.1,8.13,2.2,3
9499,17/07/2014 16:30,19.01,40100,8.07,102.8,8.18,2.3,3
9500,17/07/2014 17:00,19.11,38770,8.06,103.1,8.24,2.2,2.6
9501,17/07/2014 17:30,19.08,38360,8.06,102.7,8.22,2.5,2.3
9502,17/07/2014 18:00,19.06,37940,8.05,102.3,8.21,2.2,3.2
9503,17/07/2014 18:30,19.02,37220,8.04,101.7,8.19,2.1,2.7
9504,17/07/2014 19:00,18.96,36440,8.03,100.8,8.16,2.3,3.1
9505,17/07/2014 19:30,18.9,35610,8.02,100.2,8.15,2.2,2.8
9506,17/07/2014 20:00,18.85,34840,8.01,99.4,8.12,2.2,2
9507,17/07/2014 20:30,18.8,34240,8.01,98.9,8.1,2.1,2.7
9508,17/07/2014 21:00,18.75,33790,8,98.2,8.07,2.1,2.7
9509,17/07/2014 21:30,18.65,33350,7.99,97.4,8.03,2.1,2.6
9510,17/07/2014 22:00,18.6,32980,7.98,97.1,8.03,1.8,2.5
9511,17/07/2014 22:30,18.53,32740,7.97,96.5,8,2.2,2.3
9512,17/07/2014 23:00,18.46,32780,7.97,95.3,7.9,2.1,2.8
9513,17/07/2014 23:30,18.46,33140,7.98,96.5,7.99,1.9,2.4
9514,18/07/2014 0:00,18.38,34280,7.99,96.5,7.97,2.2,2
9515,18/07/2014 0:30,18.34,35760,8,96.2,7.9,2.4,1.9
9516,18/07/2014 1:00,18.27,36950,8.01,96.1,7.87,2.4,2.1
9517,18/07/2014 1:30,18.31,38600,8.03,96.7,7.86,2.6,2
9518,18/07/2014 2:00,18.29,40290,8.04,97.1,7.83,2.5,2.1
9519,18/07/2014 2:30,18.25,41660,8.05,96.8,7.77,2.4,2.4
9520,18/07/2014 3:00,18.18,42720,8.06,96.4,7.71,2.3,2.1
9521,18/07/2014 3:30,17.99,43570,8.06,96,7.68,2.2,1.7
9522,18/07/2014 4:00,18.05,43680,8.06,95.8,7.65,2.2,1.7
9523,18/07/2014 4:30,18.17,42060,8.06,95.9,7.69,2.4,2.3
9524,18/07/2014 5:00,17.98,41920,8.05,95.5,7.7,2.2,1.7
9525,18/07/2014 5:30,18,40360,8.04,95.3,7.73,2,2
9526,18/07/2014 6:00,17.91,40450,8.04,95.1,7.72,2.2,2.2
9527,18/07/2014 6:30,17.91,39730,8.03,94.9,7.73,2.2,2
9528,18/07/2014 7:00,17.73,38790,8.02,94.2,7.73,2.1,1.4
9529,18/07/2014 7:30,17.74,37880,8.01,93.7,7.72,2.1,2.4
9530,18/07/2014 8:00,17.65,37080,8,93.3,7.72,2.2,2
9531,18/07/2014 8:30,17.57,36370,8,92.9,7.72,2.2,2.2
9532,18/07/2014 9:00,17.66,35730,7.99,92.9,7.73,2.3,1.7
9533,18/07/2014 9:30,17.69,35010,7.99,93.2,7.78,2.1,1.7
9534,18/07/2014 10:00,17.78,34370,7.98,93.5,7.81,1.9,1.8
9535,18/07/2014 10:30,17.85,33920,7.98,94.2,7.87,2,2.1
9536,18/07/2014 11:00,17.94,33520,7.98,95,7.94,2.1,1
9537,18/07/2014 11:30,18,33160,7.98,95.7,7.99,2.1,1.8
9538,18/07/2014 12:00,18.1,32780,7.98,96.4,8.05,2.6,2.3
9539,18/07/2014 12:30,18.19,32700,7.98,95.4,7.96,2.7,2.8
9540,18/07/2014 13:00,18.36,32920,7.98,97.1,8.06,2.8,2
9541,18/07/2014 13:30,18.36,33520,7.99,97.8,8.11,2.6,2.2
9542,18/07/2014 14:00,18.58,34850,8.02,100.3,8.23,3,2.9
9543,18/07/2014 14:30,18.68,36030,8.04,101.5,8.27,2.7,2.3
9544,18/07/2014 15:00,18.76,37590,8.06,102.9,8.32,2.8,2.4
9545,18/07/2014 15:30,18.61,38830,8.06,102.5,8.27,2.8,2.2
9546,18/07/2014 16:00,18.5,39660,8.07,102,8.22,2.7,2.5
9547,18/07/2014 16:30,18.38,39620,8.07,101.1,8.16,2.7,2.7
9548,18/07/2014 17:00,18.55,37900,8.06,102.9,8.34,2.8,2.3
9549,18/07/2014 17:30,18.65,38320,8.06,102.6,8.29,2.9,2.2
9550,18/07/2014 18:00,18.48,37600,8.07,102.9,8.37,2.9,2.2
9551,18/07/2014 18:30,18.38,36270,8.05,101.9,8.34,3,2.7
9552,18/07/2014 19:00,18.31,36060,8.05,101.1,8.3,2.9,2.5
9553,18/07/2014 19:30,18.26,35640,8.04,100.7,8.29,2.8,2.8
9554,18/07/2014 20:00,18.13,35110,8.04,99.7,8.25,2.7,2.1
9555,18/07/2014 20:30,18.02,34460,8.03,98.9,8.22,2.6,2.6
9556,18/07/2014 21:00,17.97,33760,8.02,98.7,8.23,2.7,2.2
9557,18/07/2014 21:30,17.91,33130,8.02,98.2,8.22,2.7,2.4
9558,18/07/2014 22:00,17.84,32670,8.01,97.7,8.21,2.7,3
9559,18/07/2014 22:30,17.77,32420,8,97.3,8.19,2.9,2.8
9560,18/07/2014 23:00,17.69,32010,8,96.9,8.19,2.6,2.5
9561,18/07/2014 23:30,17.63,31750,7.99,96.2,8.14,2.5,2.4
9562,19/07/2014 0:00,17.58,31590,7.98,95.8,8.13,2.9,2.5
9563,19/07/2014 0:30,17.39,31620,7.99,94.8,8.07,2.4,2.2
9564,19/07/2014 1:00,17.35,32390,7.99,95.1,8.07,2.7,2.1
9565,19/07/2014 1:30,17.36,32730,8,95.6,8.1,2.4,2.2
9566,19/07/2014 2:00,17.25,33660,8,95.1,8.05,2.4,1.7
9567,19/07/2014 2:30,16.92,34510,8.01,94.7,8.04,2.5,1.8
9568,19/07/2014 3:00,16.89,35800,8.02,94.8,8.01,2.4,2.3
9569,19/07/2014 3:30,16.94,36940,8.04,95.4,8.01,2.4,2.6
9570,19/07/2014 4:00,16.96,37870,8.04,95.5,7.99,2.4,2.1
9571,19/07/2014 4:30,16.96,38420,8.04,95,7.92,2.4,2.4
9572,19/07/2014 5:00,16.69,38220,8.04,94.9,7.97,2.4,2.5
9573,19/07/2014 5:30,16.55,36440,8.03,94.5,8.01,2,2.2
9574,19/07/2014 6:00,16.61,36840,8.04,94.5,7.99,1.9,2.2
9575,19/07/2014 6:30,16.34,35890,8.03,93.8,8.01,1.9,1.9
9576,19/07/2014 7:00,16.36,35310,8.02,93.6,8.01,2.2,1.9
9577,19/07/2014 7:30,16.36,35150,8.02,93.5,8,2.2,2.4
9578,19/07/2014 8:00,16.35,34790,8.01,93.2,7.99,2.4,1.7
9579,19/07/2014 8:30,16.34,34260,8.01,93.1,8,2.2,2.3
9580,19/07/2014 9:00,16.34,33550,8,93,8.02,2.4,1.9
9581,19/07/2014 9:30,16.33,32890,8,93.4,8.07,2.4,1.8
9582,19/07/2014 10:00,16.34,32440,8,93.8,8.12,2.4,2.2
9583,19/07/2014 10:30,16.42,32050,8,94.3,8.17,2.4,2.1
9584,19/07/2014 11:00,16.48,31740,8,94.7,8.2,2.4,1.8
9585,19/07/2014 11:30,16.67,31330,8,95.6,8.27,2.5,1.7
9586,19/07/2014 12:00,16.76,30990,8,96.4,8.33,2.8,1.6
9587,19/07/2014 12:30,16.96,30650,8,97.5,8.4,2.9,2.6
9588,19/07/2014 13:00,17.18,30360,8,98,8.42,3.1,1.9
9589,19/07/2014 13:30,17.3,30470,8,97.4,8.35,3,2.3
9590,19/07/2014 14:00,17.19,30930,8.01,98.4,8.43,3.4,3
9591,19/07/2014 14:30,17.33,31930,8.02,99.4,8.46,3.2,2.4
9592,19/07/2014 15:00,17.57,33250,8.04,101,8.51,3.7,2.2
9593,19/07/2014 15:30,17.77,34210,8.06,103.4,8.65,3.3,2.4
9594,19/07/2014 16:00,17.57,35740,8.07,103.1,8.6,3.6,2.7
9595,19/07/2014 16:30,17.27,37270,8.08,101.9,8.49,3.5,2.3
9596,19/07/2014 17:00,17.13,38320,8.08,101.3,8.43,3.4,3
9597,19/07/2014 17:30,17.03,39080,8.09,100.9,8.39,2.8,2.3
9598,19/07/2014 18:00,16.97,38900,8.08,100.1,8.34,2.8,2.6
9599,19/07/2014 18:30,16.96,39050,8.09,99.3,8.26,2.8,2.6
9600,19/07/2014 19:00,17.11,37470,8.08,101.1,8.45,3,1.9
9601,19/07/2014 19:30,16.96,37150,8.08,100.6,8.44,2.9,2.4
9602,19/07/2014 20:00,17.06,36020,8.07,100.9,8.49,2.7,1.7
9603,19/07/2014 20:30,17.16,36020,8.07,100.8,8.46,2.7,3.3
9604,19/07/2014 21:00,17.18,35600,8.07,100.4,8.44,2.8,1.7
9605,19/07/2014 21:30,17.17,35140,8.06,100,8.43,2.7,2.3
9606,19/07/2014 22:00,17.07,34530,8.05,99.3,8.41,2.8,2.9
9607,19/07/2014 22:30,16.97,33870,8.05,98.5,8.38,2.6,1.9
9608,19/07/2014 23:00,16.9,33290,8.04,98,8.36,2.6,2.8
9609,19/07/2014 23:30,16.82,32760,8.03,97.5,8.35,2.7,2.7
9610,20/07/2014 0:00,16.81,32410,8.03,97,8.33,2.7,2.3
9611,20/07/2014 0:30,16.71,31950,8.02,96.7,8.33,2.7,2.1
9612,20/07/2014 1:00,16.51,31640,8.02,96,8.31,2.6,2.3
9613,20/07/2014 1:30,16.59,32150,8.01,92.7,8,3,1.8
9614,20/07/2014 2:00,16.63,32680,8.02,96.3,8.29,2.9,2.1
9615,20/07/2014 2:30,16.45,32690,8.03,96.3,8.32,2.5,2.1
9616,20/07/2014 3:00,16.41,33720,8.03,95.9,8.26,2.4,2.5
9617,20/07/2014 3:30,16.15,34830,8.04,95.3,8.21,2.2,1.8
9618,20/07/2014 4:00,16.1,35930,8.05,95.4,8.19,2.3,21.6
9619,20/07/2014 4:30,16.02,36880,8.05,95.3,8.16,2.1,71.2
9620,20/07/2014 5:00,16.03,37780,8.06,95.5,8.14,2.3,1.7
9621,20/07/2014 5:30,16,38390,8.06,95.3,8.1,2.2,1.4
9622,20/07/2014 6:00,15.92,38380,8.05,92.6,7.89,2.2,1.9
9623,20/07/2014 6:30,15.86,37270,8.05,94.7,8.12,2.5,10.5
9624,20/07/2014 7:00,15.82,36830,8.06,94.9,8.15,2.3,1.8
9625,20/07/2014 7:30,15.73,36610,8.05,94.2,8.12,2.2,3.1
9626,20/07/2014 8:00,15.83,35800,8.04,94.3,8.13,2.2,2.8
9627,20/07/2014 8:30,15.83,35690,8.04,94.2,8.13,2.3,3.1
9628,20/07/2014 9:00,15.96,35290,8.04,94.5,8.16,2.2,3.5
9629,20/07/2014 9:30,16,34870,8.04,94.7,8.18,2.3,3.4
9630,20/07/2014 10:00,16.09,34190,8.04,95,8.21,2.4,3
9631,20/07/2014 10:30,16.15,33530,8.03,95.3,8.25,2.4,2
9632,20/07/2014 11:00,16.25,33000,8.03,95.7,8.29,2.7,2.9
9633,20/07/2014 11:30,16.37,32560,8.03,96.6,8.36,2.5,2.5
9634,20/07/2014 12:00,16.57,32010,8.03,97.4,8.41,2.6,3.2
9635,20/07/2014 12:30,16.73,31650,8.03,98.2,8.47,2.5,2.6
9636,20/07/2014 13:00,16.92,31230,8.03,99.1,8.53,2.1,5
9637,20/07/2014 13:30,17.16,30810,8.03,100.1,8.59,2.8,4.5
9638,20/07/2014 14:00,17.36,30520,8.03,100.2,8.57,3.3,2.1
9639,20/07/2014 14:30,17.59,30660,8.03,99.4,8.47,3.3,2.6
9640,20/07/2014 15:00,17.59,31130,8.03,101.9,8.66,3.1,2.3
9641,20/07/2014 15:30,17.49,32480,8.05,101.9,8.63,3,4.4
9642,20/07/2014 16:00,17.82,34060,8.07,104.2,8.71,3,2.7
9643,20/07/2014 16:30,17.88,35310,8.08,105.1,8.73,2.9,15.4
9644,20/07/2014 17:00,17.5,36980,8.09,104.1,8.65,3.9,39.3
9645,20/07/2014 17:30,17.13,38410,8.09,102.7,8.54,3.3,38.1
9646,20/07/2014 18:00,17.01,39870,8.1,101.9,8.44,3,12.5
9647,20/07/2014 18:30,16.98,40700,8.1,101.6,8.39,2.9,21.5
9648,20/07/2014 19:00,16.95,40870,8.1,100.8,8.33,2.9,5.6
9649,20/07/2014 19:30,16.96,41070,8.1,99.8,8.23,3.3,11.7
9650,20/07/2014 20:00,17.04,39530,8.1,101.6,8.43,3.2,28.6
9651,20/07/2014 20:30,16.82,39070,8.1,101.1,8.44,2.6,11.7
9652,20/07/2014 21:00,16.98,38220,8.09,101.1,8.44,2.8,6.5
9653,20/07/2014 21:30,17.07,37820,8.09,101.2,8.45,2.5,13.1
9654,20/07/2014 22:00,17.09,37400,8.09,101.2,8.46,2.8,10.9
9655,20/07/2014 22:30,17.13,36770,8.08,100.8,8.44,2.5,15.6
9656,20/07/2014 23:00,17.09,36010,8.07,100.4,8.44,2.9,12.3
9657,20/07/2014 23:30,17.08,35390,8.07,100.1,8.44,3,16.5
9658,21/07/2014 0:00,17.09,34790,8.06,99.6,8.42,2.6,12.6
9659,21/07/2014 0:30,16.97,34190,8.05,98.9,8.4,2.8,12
9660,21/07/2014 1:00,16.96,33670,8.05,98.5,8.38,3,10.8
9661,21/07/2014 1:30,16.85,33200,8.04,98,8.38,3,10.6
9662,21/07/2014 2:00,16.86,32760,8.04,97.6,8.35,3.1,11.2
9663,21/07/2014 2:30,16.77,32550,8.03,96.9,8.32,3.6,9.2
9664,21/07/2014 3:00,16.64,32680,8.03,95.7,8.23,3.8,13.7
9665,21/07/2014 3:30,16.61,33180,8.03,96,8.25,3.9,10.5
9666,21/07/2014 4:00,16.61,34040,8.04,97.3,8.33,2.7,11.9
9667,21/07/2014 4:30,16.46,34990,8.05,96.8,8.28,2.5,6.9
9668,21/07/2014 5:00,16.45,36210,8.05,96.7,8.23,2.8,12.9
9669,21/07/2014 5:30,16.27,37080,8.06,96.3,8.19,2.8,15.4
9670,21/07/2014 6:00,16.17,38110,8.06,96.1,8.16,2.8,4.8
9671,21/07/2014 6:30,16.04,38660,8.07,95.8,8.14,2.7,11.7
9672,21/07/2014 7:00,16.06,38700,8.06,94.5,8.02,3.2,8.8
9673,21/07/2014 7:30,16.01,38620,8.06,94.2,8,2.4,4
9674,21/07/2014 8:00,16.13,37110,8.06,96,8.19,2.3,43
9675,21/07/2014 8:30,16.06,37060,8.06,95.4,8.15,2.8,12.3
9676,21/07/2014 9:00,16.16,36170,8.06,95.9,8.2,3.2,14.5
9677,21/07/2014 9:30,16.31,35890,8.06,96.4,8.23,2.8,13.5
9678,21/07/2014 10:00,16.46,35580,8.06,96.9,8.26,3.6,10.6
9679,21/07/2014 10:30,16.56,35160,8.06,97.3,8.3,3.1,9
9680,21/07/2014 11:00,16.64,34470,8.05,97.8,8.35,3.6,5.6
9681,21/07/2014 11:30,16.74,33660,8.05,98.4,8.41,3.4,28.9
9682,21/07/2014 12:00,16.89,33270,8.04,98.5,8.42,3.7,2
9683,21/07/2014 12:30,17.04,32940,8.04,98.7,8.42,2.9,2
9684,21/07/2014 13:00,17.27,32440,8.05,100.5,8.55,4,2.4
9685,21/07/2014 13:30,17.46,32060,8.04,100.9,8.56,4.5,2.2
9686,21/07/2014 14:00,17.64,31700,8.05,100.4,8.5,4.3,2.7
9687,21/07/2014 14:30,17.8,31300,8.05,102.8,8.69,3.9,2.2
9688,21/07/2014 15:00,18.09,30830,8.05,103.8,8.74,2.7,2.6
9689,21/07/2014 15:30,18.12,31160,8.05,103.9,8.73,4.7,3.1
9690,21/07/2014 16:00,18.05,31970,8.06,103.8,8.71,2.7,3.1
9691,21/07/2014 16:30,18.07,33590,8.07,104.5,8.71,3.8,2.8
9692,21/07/2014 17:00,18.33,34560,8.09,106,8.75,3.9,2.4
9693,21/07/2014 17:30,18.23,36250,8.1,105.9,8.7,3.8,2.3
9694,21/07/2014 18:00,17.82,37800,8.1,104.4,8.59,3.7,1.7
9695,21/07/2014 18:30,17.49,39640,8.1,103.5,8.5,3.4,2.4
9696,21/07/2014 19:00,17.42,41210,8.11,102.8,8.4,3.6,2.4
9697,21/07/2014 19:30,17.44,42380,8.11,102.5,8.33,3.7,2.4
9698,21/07/2014 20:00,17.4,42810,8.11,101.7,8.26,3.3,1.9
9699,21/07/2014 20:30,17.39,43020,8.11,101.1,8.2,3.3,2.3
9700,21/07/2014 21:00,17.4,41120,8.11,102,8.34,3,3
9701,21/07/2014 21:30,17.27,41160,8.11,101.7,8.34,2.8,1.7
9702,21/07/2014 22:00,17.39,39990,8.1,101.7,8.35,2.9,2
9703,21/07/2014 22:30,17.41,39780,8.1,101.5,8.35,2.9,2.3
9704,21/07/2014 23:00,17.44,39180,8.1,101.6,8.37,2.5,1.9
9705,21/07/2014 23:30,17.47,38470,8.09,101.4,8.37,3.3,2.6
9706,22/07/2014 0:00,17.53,37580,8.09,101,8.36,2.9,2.8
9707,22/07/2014 0:30,17.58,36870,8.08,100.7,8.36,2.7,1.8
9708,22/07/2014 1:00,17.57,36140,8.07,100.4,8.35,2.9,1.9
9709,22/07/2014 1:30,17.48,35490,8.07,99.8,8.35,2.7,2.5
9710,22/07/2014 2:00,17.51,34960,8.06,99.4,8.33,3.1,2.2
9711,22/07/2014 2:30,17.49,34400,8.06,99.1,8.32,3.1,2
9712,22/07/2014 3:00,17.41,33850,8.05,98.6,8.31,3.5,2.4
9713,22/07/2014 3:30,17.39,33620,8.04,98.3,8.3,3.8,2.3
9714,22/07/2014 4:00,17.35,33790,8.04,97.7,8.25,3.6,2.1
9715,22/07/2014 4:30,17.05,33800,8.05,97.8,8.31,3.8,3
9716,22/07/2014 5:00,17.17,34640,8.06,98.3,8.3,3,2.3
9717,22/07/2014 5:30,17.23,35890,8.06,98,8.22,3.2,2
9718,22/07/2014 6:00,17.16,37100,8.06,97.6,8.16,3.4,1.9
9719,22/07/2014 6:30,17.02,37960,8.07,97.3,8.12,3.2,2.1
9720,22/07/2014 7:00,16.92,39270,8.07,97.2,8.09,3.3,1.5
9721,22/07/2014 7:30,16.87,40040,8.08,97,8.06,3.4,2.3
9722,22/07/2014 8:00,16.84,40500,8.08,96.8,8.02,3.8,2.4
9723,22/07/2014 8:30,16.85,40120,8.08,96.8,8.03,4.9,2.2
9724,22/07/2014 9:00,16.99,38690,8.07,97,8.08,2.7,1.1
9725,22/07/2014 9:30,17.07,38480,8.08,97.8,8.14,3.6,1.6
9726,22/07/2014 10:00,17.17,37610,8.08,98,8.17,3.4,1.3
9727,22/07/2014 10:30,17.33,37330,8.07,98.6,8.2,3.6,1.8
9728,22/07/2014 11:00,17.47,36890,8.07,99.4,8.26,2.8,1.7
9729,22/07/2014 11:30,17.63,36340,8.07,100,8.31,3.3,2
9730,22/07/2014 12:00,17.83,35590,8.07,101,8.38,4,1.9
9731,22/07/2014 12:30,17.96,34870,8.07,101.9,8.46,4.3,2
9732,22/07/2014 13:00,18.12,34410,8.07,102.5,8.5,4.9,2
9733,22/07/2014 13:30,18.3,33810,8.06,102.9,8.53,5.1,2.3
9734,22/07/2014 14:00,18.47,33250,8.06,103.4,8.56,4.3,2.5
9735,22/07/2014 14:30,18.44,33050,8.06,103.9,8.61,3.8,2.4
9736,22/07/2014 15:00,18.6,32680,8.06,104.6,8.65,3.7,2.6
9737,22/07/2014 15:30,18.71,32220,8.05,104.5,8.65,3.7,3.4
9738,22/07/2014 16:00,18.74,32410,8.05,104.4,8.63,5.1,3.1
9739,22/07/2014 16:30,18.7,32810,8.07,104.7,8.65,3.8,3.5
9740,22/07/2014 17:00,18.55,33740,8.08,104.8,8.65,4.7,3.4
9741,22/07/2014 17:30,18.55,35560,8.09,104.8,8.58,4.5,2.9
9742,22/07/2014 18:00,18.62,37010,8.1,105.2,8.55,4.1,2
9743,22/07/2014 18:30,18.42,38540,8.1,104.2,8.45,3.9,2
9744,22/07/2014 19:00,18.18,40420,8.1,103.1,8.33,4.2,2
9745,22/07/2014 19:30,18.09,42140,8.11,102.7,8.26,3.7,1.9
9746,22/07/2014 20:00,18.08,43620,8.12,102.7,8.2,3.5,1.6
9747,22/07/2014 20:30,18.12,45040,8.12,102.3,8.11,3.6,2.2
9748,22/07/2014 21:00,18.11,45690,8.12,101.8,8.05,3.4,2.5
9749,22/07/2014 21:30,18.04,45840,8.12,101.2,8.01,3.2,2.4
9750,22/07/2014 22:00,18.07,44310,8.12,101.6,8.09,2.7,2
9751,22/07/2014 22:30,17.96,43760,8.12,101.5,8.12,2.4,2.2
