,Unnamed: 0,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
5224,10986,17/08/2014 14:30,20.84,37340,8.03,100.6,7.83,3.1,7.4
5228,10990,17/08/2014 16:30,20.35,41470,8.08,101.1,7.8,3.2,5.7
5232,10994,17/08/2014 18:30,20.4,40310,8.08,101.8,7.89,2.7,5.5
5236,10998,17/08/2014 20:30,20.6,38240,8.05,100.6,7.84,2.8,5.7
5240,11002,17/08/2014 22:30,20.32,35940,8.0,96.7,7.64,3.0,6.2
5244,11006,18/08/2014 0:30,20.11,34450,7.95,92.4,7.38,2.8,7.2
5248,11010,18/08/2014 2:30,19.91,35200,7.97,93.2,7.45,2.9,15.2
5252,11014,18/08/2014 4:30,19.58,37510,7.99,92.2,7.34,2.5,11.5
5256,11018,18/08/2014 6:30,19.31,36260,7.99,92.0,7.4,2.4,5.1
5260,11022,18/08/2014 8:30,19.18,34710,7.96,89.9,7.29,2.9,6.7
5264,11026,18/08/2014 10:30,19.34,33050,7.95,91.5,7.46,3.4,7.4
5268,11030,18/08/2014 12:30,20.13,31610,7.97,97.3,7.85,4.3,7.9
5272,11034,18/08/2014 14:30,20.6,32470,7.98,99.3,7.92,3.9,8.4
5276,11038,18/08/2014 16:30,20.91,36300,8.09,106.2,8.29,4.2,30.5
5280,11042,18/08/2014 18:30,20.03,39050,8.07,101.4,7.95,3.1,9.1
5284,11046,18/08/2014 20:30,20.11,37360,8.08,101.2,7.98,3.0,9.0
5288,11050,18/08/2014 22:30,20.31,35930,8.06,100.4,7.94,3.1,9.3
5292,11054,19/08/2014 0:30,19.93,33970,8.01,96.2,7.73,3.0,9.3
5296,11058,19/08/2014 2:30,19.44,32810,7.94,93.5,7.61,3.2,9.9
5300,11062,19/08/2014 4:30,19.53,34670,8.0,94.0,7.58,2.8,10.5
5304,11066,19/08/2014 6:30,18.98,36400,8.0,92.0,7.44,2.6,9.9
5308,11070,19/08/2014 8:30,19.19,34880,8.01,93.0,7.54,2.8,13.1
5312,11074,19/08/2014 10:30,19.26,33320,8.0,93.4,7.61,3.1,13.8
5316,11078,19/08/2014 12:30,19.76,31420,8.0,97.2,7.91,3.3,14.3
5320,11082,19/08/2014 14:30,20.86,30220,7.99,102.5,8.21,4.1,14.3
5324,11086,19/08/2014 16:30,21.0,33560,8.08,105.3,8.3,4.2,16.0
5328,11090,19/08/2014 18:30,20.0,38730,8.11,102.7,8.07,3.6,12.5
5332,11094,19/08/2014 20:30,19.88,40370,8.06,100.3,7.85,3.0,11.9
5336,11098,19/08/2014 22:30,19.91,37600,8.1,100.3,7.93,3.0,13.4
5340,11102,20/08/2014 0:30,19.99,35430,8.06,97.8,7.8,3.2,16.1
5344,11106,20/08/2014 2:30,19.77,33580,8.02,94.1,7.59,3.1,13.0
5348,11110,20/08/2014 4:30,19.48,33120,8.02,94.5,7.68,3.5,17.2
5352,11114,20/08/2014 6:30,19.18,35350,8.03,93.2,7.55,2.7,25.5
5356,11118,20/08/2014 8:30,19.03,35550,8.04,92.7,7.52,3.3,22.7
5360,11122,20/08/2014 10:30,19.54,33990,8.03,95.4,7.72,3.3,33.9
5364,11126,20/08/2014 12:30,20.17,32350,8.04,98.6,7.93,3.7,89.7
5368,11130,20/08/2014 14:30,20.85,31040,8.03,101.8,8.12,3.6,23.8
5372,11134,20/08/2014 16:30,21.35,31190,8.06,104.4,8.25,3.3,15.6
5376,11138,20/08/2014 18:30,20.8,36200,8.12,104.3,8.16,4.8,16.7
5380,11142,20/08/2014 20:30,20.17,41270,8.13,101.7,7.89,3.3,24.8
5384,11146,20/08/2014 22:30,19.94,39330,8.12,99.2,7.78,3.1,17.8
5388,11150,21/08/2014 0:30,20.14,37090,8.09,98.2,7.75,3.3,21.1
5392,11154,21/08/2014 2:30,20.14,34680,8.06,95.4,7.61,3.7,19.1
5396,11158,21/08/2014 4:30,20.01,33080,8.0,92.1,7.41,3.3,17.7
5400,11162,21/08/2014 6:30,19.9,35020,8.05,94.3,7.54,2.7,20.5
5404,11166,21/08/2014 8:30,19.58,37980,8.07,93.7,7.44,2.8,16.2
5408,11170,21/08/2014 10:30,19.93,36440,8.07,95.3,7.57,3.1,33.5
5412,11174,21/08/2014 12:30,20.3,34590,8.06,97.5,7.76,3.2,19.9
5416,11178,21/08/2014 14:30,20.54,32370,8.05,98.4,7.86,3.6,20.3
5420,11182,21/08/2014 16:30,20.72,30980,8.02,97.7,7.82,4.1,19.5
5424,11186,21/08/2014 18:30,20.48,34940,8.09,99.9,7.9,3.9,27.0
5428,11190,21/08/2014 20:30,20.16,41360,8.13,99.1,7.69,4.0,15.4
5432,11194,21/08/2014 22:30,20.13,41570,8.12,96.9,7.51,3.4,19.6
5436,11198,22/08/2014 0:30,20.05,39240,8.11,97.0,7.6,2.9,20.1
5440,11202,22/08/2014 2:30,20.05,36210,8.07,94.7,7.52,3.0,17.5
5444,11206,22/08/2014 4:30,19.95,34070,8.03,91.8,7.36,3.5,18.7
5448,11210,22/08/2014 6:30,19.86,34310,8.03,92.4,7.42,2.9,19.0
5452,11214,22/08/2014 8:30,19.57,38350,8.08,92.6,7.35,2.8,39.7
5456,11218,22/08/2014 10:30,19.61,38080,8.08,93.2,7.4,2.8,124.4
5460,11222,22/08/2014 12:30,19.92,36150,8.07,94.9,7.55,3.2,17.8
5464,11226,22/08/2014 14:30,20.17,33670,8.06,96.5,7.72,3.3,27.0
5468,11230,22/08/2014 16:30,20.27,32230,8.06,98.2,7.89,3.4,34.4
5472,11234,22/08/2014 18:30,20.18,34330,8.08,98.5,7.86,3.3,13.3
5476,11238,22/08/2014 20:30,19.96,40570,8.13,98.3,7.67,4.1,9.7
5480,11242,22/08/2014 22:30,19.82,44250,8.12,95.6,7.37,3.2,17.0
5484,11246,23/08/2014 0:30,19.75,41340,8.13,96.5,7.54,3.0,11.1
5488,11250,23/08/2014 2:30,19.66,38160,8.09,94.8,7.52,3.1,14.2
5492,11254,23/08/2014 4:30,19.55,35440,8.06,92.5,7.44,2.8,14.8
5496,11258,23/08/2014 6:30,19.49,34640,8.0,90.7,7.32,3.5,15.7
5500,11262,23/08/2014 8:30,19.31,38120,8.08,92.3,7.37,2.7,17.0
5504,11266,23/08/2014 10:30,19.54,40810,8.1,93.8,7.37,2.7,117.2
5508,11270,23/08/2014 12:30,19.89,37620,8.1,96.6,7.65,2.8,16.6
5512,11274,23/08/2014 14:30,20.2,35160,8.09,99.4,7.9,3.0,24.7
5516,11278,23/08/2014 16:30,20.28,33410,8.08,99.9,7.98,3.1,18.5
5520,11282,23/08/2014 18:30,20.16,33110,8.06,97.5,7.82,3.0,17.5
5524,11286,23/08/2014 20:30,20.06,38240,8.12,98.7,7.77,4.2,12.0
5528,11290,23/08/2014 22:30,19.82,43630,8.13,96.9,7.48,3.0,21.7
5532,11294,24/08/2014 0:30,19.77,41180,8.13,96.7,7.56,2.8,14.2
5536,11298,24/08/2014 2:30,19.7,38790,8.1,95.2,7.52,3.0,15.9
5540,11302,24/08/2014 4:30,19.57,36000,8.07,92.9,7.45,2.8,16.6
5544,11306,24/08/2014 6:30,19.42,34250,8.02,89.9,7.28,3.2,17.1
5548,11310,24/08/2014 8:30,19.23,36630,8.07,91.8,7.39,2.5,16.1
5552,11314,24/08/2014 10:30,19.68,41160,8.11,95.5,7.48,2.5,14.5
5556,11318,24/08/2014 12:30,20.14,38610,8.11,97.9,7.68,2.7,16.7
5560,11322,24/08/2014 14:30,20.43,36420,8.1,99.7,7.85,3.5,35.4
5564,11326,24/08/2014 16:30,20.57,34090,8.09,100.6,7.97,3.8,34.4
5568,11330,24/08/2014 18:30,20.4,32880,8.04,98.9,7.91,7.9,15.6
5572,11334,24/08/2014 20:30,20.18,37230,8.11,98.3,7.75,4.0,16.4
5576,11338,24/08/2014 22:30,20.03,43320,8.14,97.7,7.53,3.4,60.8
5580,11342,25/08/2014 0:30,19.94,42860,8.13,96.7,7.48,2.7,18.3
5584,11346,25/08/2014 2:30,19.86,40050,8.11,95.7,7.5,3.0,20.9
5588,11350,25/08/2014 4:30,19.64,36950,8.08,93.4,7.45,2.9,24.6
5592,11354,25/08/2014 6:30,19.49,34840,8.04,90.5,7.3,2.7,17.5
5596,11358,25/08/2014 8:30,19.49,35670,8.06,91.8,7.38,2.5,16.0
5600,11362,25/08/2014 10:30,19.73,40930,8.11,95.3,7.46,2.9,10.8
5604,11366,25/08/2014 12:30,20.22,39950,8.11,96.8,7.54,2.5,18.4
5608,11370,25/08/2014 14:30,20.69,37320,8.1,99.9,7.8,2.7,21.4
5612,11374,25/08/2014 16:30,21.02,34730,8.09,100.8,7.9,3.1,20.5
5616,11378,25/08/2014 18:30,20.77,33320,8.05,97.8,7.75,3.6,17.8
5620,11382,25/08/2014 20:30,20.56,36010,8.09,97.2,7.64,3.9,28.9
5624,11386,25/08/2014 22:30,20.43,43120,8.13,97.6,7.47,4.3,43.7
5628,11390,26/08/2014 0:30,20.16,44560,8.12,95.5,7.3,3.2,15.2
5632,11394,26/08/2014 2:30,20.2,41880,8.12,95.5,7.38,3.3,22.0
5636,11398,26/08/2014 4:30,19.98,38360,8.09,93.4,7.35,3.1,20.0
5640,11402,26/08/2014 6:30,19.78,35910,8.05,90.9,7.26,2.8,15.7
5644,11406,26/08/2014 8:30,19.8,36010,8.03,90.5,7.22,3.5,18.2
5648,11410,26/08/2014 10:30,20.02,40980,8.1,94.7,7.37,3.2,64.9
5652,11414,26/08/2014 12:30,20.48,41450,8.11,96.2,7.41,2.8,18.7
5656,11418,26/08/2014 14:30,21.04,39230,8.11,100.0,7.7,3.8,34.5
5660,11422,26/08/2014 16:30,21.39,36310,8.1,102.3,7.92,3.6,19.0
5664,11426,26/08/2014 18:30,21.11,34360,8.07,99.6,7.81,3.3,57.4
5668,11430,26/08/2014 20:30,20.9,35490,8.08,98.1,7.69,2.8,15.6
5672,11434,26/08/2014 22:30,20.92,41930,8.12,98.8,7.54,6.4,62.0
5676,11438,27/08/2014 0:30,20.51,45620,8.08,92.2,6.97,3.6,14.5
5680,11442,27/08/2014 2:30,20.58,42420,8.12,96.5,7.39,2.8,34.1
5684,11446,27/08/2014 4:30,20.33,39150,8.09,93.9,7.32,3.8,33.8
5688,11450,27/08/2014 6:30,20.12,36420,8.05,91.5,7.24,2.8,15.5
5692,11454,27/08/2014 8:30,20.07,35440,8.0,89.7,7.14,9.3,128.5
5696,11458,27/08/2014 10:30,20.39,39770,8.09,94.8,7.37,3.7,27.6
5700,11462,27/08/2014 12:30,20.8,43240,8.09,96.7,7.35,5.4,46.6
5704,11466,27/08/2014 14:30,20.84,40130,8.1,97.5,7.5,2.8,14.9
5708,11470,27/08/2014 16:30,21.06,37400,8.09,98.9,7.66,3.5,48.6
5712,11474,27/08/2014 18:30,20.97,35130,8.07,97.9,7.67,3.2,19.1
5716,11478,27/08/2014 20:30,20.61,34740,8.05,96.0,7.58,11.9,84.7
5720,11482,27/08/2014 22:30,20.48,39880,8.09,95.0,7.37,3.7,50.7
5724,11486,28/08/2014 0:30,20.3,44130,8.1,94.4,7.21,3.1,48.6
5728,11490,28/08/2014 2:30,20.07,41420,8.1,93.8,7.28,2.9,13.1
5732,11494,28/08/2014 4:30,19.89,38970,8.07,91.6,7.21,2.9,19.5
5736,11498,28/08/2014 6:30,19.62,36320,8.04,89.6,7.17,2.7,14.9
5740,11502,28/08/2014 8:30,19.52,34790,8.01,88.1,7.1,2.9,17.7
5744,11506,28/08/2014 10:30,19.9,37250,8.06,93.2,7.39,3.1,72.3
5748,11510,28/08/2014 12:00,20.21,41700,8.33,93.3,7.22,2.2,1.5
5752,11514,28/08/2014 14:00,20.69,41240,8.38,95.3,7.32,2.3,1.4
5756,11518,28/08/2014 16:00,21.06,38750,8.04,98.3,7.58,2.4,2.2
5760,11522,28/08/2014 18:00,21.12,36110,8.02,98.1,7.63,3.0,2.9
5764,11526,28/08/2014 20:00,20.72,34830,8.0,94.1,7.41,2.5,2.3
5768,11530,28/08/2014 22:00,20.6,36400,8.03,93.5,7.34,2.5,2.1
5772,11534,29/08/2014 0:00,20.5,42300,8.09,93.8,7.2,2.7,1.1
5776,11538,29/08/2014 2:00,20.29,42840,8.11,93.1,7.16,2.3,1.9
5780,11542,29/08/2014 4:00,20.17,40570,8.08,91.2,7.1,2.3,1.7
5784,11546,29/08/2014 6:00,19.93,37680,8.05,88.9,7.03,2.4,2.1
5788,11550,29/08/2014 8:00,19.76,35570,8.03,87.5,7.0,2.4,2.3
5792,11554,29/08/2014 10:00,19.98,35840,8.04,89.0,7.09,2.1,1.7
5796,11558,29/08/2014 12:00,20.52,40890,8.09,94.9,7.32,2.5,1.7
5800,11562,29/08/2014 14:00,20.92,43010,8.09,96.7,7.34,2.2,1.8
5804,11566,29/08/2014 16:00,21.2,40130,8.07,99.0,7.57,2.6,2.4
5808,11570,29/08/2014 18:00,21.24,37620,8.06,99.7,7.69,2.7,2.3
5812,11574,29/08/2014 20:00,20.97,35480,8.04,96.1,7.52,2.7,2.5
5816,11578,29/08/2014 22:00,20.79,36020,8.06,94.9,7.44,2.4,2.7
5820,11582,30/08/2014 0:00,20.49,41410,8.09,93.7,7.21,2.8,2.1
5824,11586,30/08/2014 2:00,20.32,44230,8.12,93.3,7.12,2.0,1.5
5828,11590,30/08/2014 4:00,20.17,41220,8.09,92.0,7.14,2.3,1.5
5832,11594,30/08/2014 6:00,19.94,38430,8.06,89.8,7.08,2.2,1.9
5836,11598,30/08/2014 8:00,19.79,36200,8.04,88.2,7.04,2.1,2.0
5840,11602,30/08/2014 10:00,20.16,35360,8.02,89.4,7.1,2.3,2.0
5844,11606,30/08/2014 12:00,20.8,39140,8.07,96.5,7.46,2.5,1.3
5848,11610,30/08/2014 14:00,20.97,43060,8.07,97.3,7.37,2.4,1.6
5852,11614,30/08/2014 16:00,21.52,40110,8.04,100.2,7.62,2.6,2.2
5856,11618,30/08/2014 18:00,21.53,38060,8.04,100.8,7.72,2.7,1.9
5860,11622,30/08/2014 20:00,21.34,35930,8.02,97.9,7.6,2.8,1.9
5864,11626,30/08/2014 22:00,20.9,35720,8.03,94.1,7.37,2.3,2.0
5868,11630,31/08/2014 0:00,20.63,38730,8.05,93.7,7.28,2.4,1.9
5872,11634,31/08/2014 2:00,20.38,42810,8.1,93.7,7.19,1.9,1.7
5876,11638,31/08/2014 4:00,20.18,40060,8.09,92.0,7.17,1.9,1.7
5880,11642,31/08/2014 6:00,20.11,38290,8.07,90.3,7.1,2.1,2.4
5884,11646,31/08/2014 8:00,19.91,36120,8.03,88.5,7.05,2.4,1.5
5888,11650,31/08/2014 10:00,20.07,34630,8.01,89.3,7.13,2.7,2.2
5892,11654,31/08/2014 12:00,21.04,37120,8.04,95.9,7.45,2.6,0.9
5896,11658,31/08/2014 14:00,21.17,41610,8.05,97.7,7.43,2.4,2.0
5900,11662,31/08/2014 16:00,21.48,40820,8.04,99.0,7.51,2.4,1.8
5904,11666,31/08/2014 18:00,21.61,38820,8.04,101.0,7.71,2.7,1.9
5908,11670,31/08/2014 20:00,21.39,36690,8.02,97.8,7.55,2.8,1.2
5912,11674,31/08/2014 22:00,21.1,35100,8.0,94.5,7.39,2.4,2.6
5916,11678,1/09/2014 0:00,20.9,37320,8.04,94.2,7.32,2.3,2.0
5920,11682,1/09/2014 2:00,20.6,41080,8.07,93.1,7.16,2.3,2.4
5924,11686,1/09/2014 4:00,20.23,40210,8.08,92.1,7.17,1.8,1.8
5928,11690,1/09/2014 6:00,20.32,38630,8.07,90.8,7.1,2.1,1.9
5932,11694,1/09/2014 8:00,20.14,36260,8.03,88.8,7.04,2.5,1.9
5936,11698,1/09/2014 10:00,20.49,34430,8.0,89.5,7.1,2.2,2.1
5940,11702,1/09/2014 12:00,21.03,35120,7.97,91.9,7.19,2.4,2.1
5944,11706,1/09/2014 14:00,21.71,39510,8.02,100.3,7.62,2.7,1.3
5948,11710,1/09/2014 16:00,21.57,42060,8.03,99.4,7.49,6.2,2.2
5952,11714,1/09/2014 18:00,21.81,39700,8.02,100.8,7.64,2.8,1.7
5956,11718,1/09/2014 20:00,21.71,37790,8.01,98.8,7.56,2.6,1.7
5960,11722,1/09/2014 22:00,21.45,35760,7.99,95.3,7.38,2.6,2.2
5964,11726,2/09/2014 0:00,20.99,35600,8.0,93.5,7.31,2.4,2.8
5968,11730,2/09/2014 2:00,20.96,39020,8.04,93.3,7.2,2.2,1.5
5972,11734,2/09/2014 4:00,20.65,40370,8.06,92.0,7.1,2.0,0.7
5976,11738,2/09/2014 6:00,20.74,38430,8.05,91.2,7.08,2.4,2.3
5980,11742,2/09/2014 8:00,20.61,36630,8.03,89.6,7.02,2.7,1.9
5984,11746,2/09/2014 10:00,20.77,34580,7.98,90.0,7.09,2.7,2.0
5988,11750,2/09/2014 12:00,21.51,34120,7.97,93.9,7.31,2.8,1.8
5992,11754,2/09/2014 14:00,22.41,36860,8.01,101.2,7.67,3.3,2.4
5996,11758,2/09/2014 16:00,21.93,41340,8.02,99.9,7.5,2.9,2.2
6000,11762,2/09/2014 18:00,21.85,40980,8.04,99.9,7.52,2.5,2.3
6004,11766,2/09/2014 20:00,22.02,39710,8.03,99.6,7.51,2.8,2.4
6008,11770,2/09/2014 22:00,22.05,37530,8.0,97.8,7.44,2.8,2.1
6012,11774,3/09/2014 0:00,21.81,35820,7.98,94.3,7.26,2.7,2.8
6016,11778,3/09/2014 2:00,21.47,36160,7.99,93.4,7.22,2.9,2.4
6020,11782,3/09/2014 4:00,21.1,38340,8.03,92.1,7.1,2.1,2.0
6024,11786,3/09/2014 6:00,20.89,37310,8.05,92.1,7.16,2.2,2.0
6028,11790,3/09/2014 8:00,20.47,35980,8.03,89.1,7.02,3.0,2.1
6032,11794,3/09/2014 10:00,20.45,34550,8.01,90.0,7.14,3.0,1.3
6036,11798,3/09/2014 12:00,21.14,33150,7.99,94.0,7.4,3.1,2.7
6040,11802,3/09/2014 14:00,21.7,33560,7.96,95.8,7.45,3.4,2.8
6044,11806,3/09/2014 16:00,22.28,37160,8.04,103.7,7.87,4.7,2.5
6048,11810,3/09/2014 18:00,21.04,41850,8.07,98.2,7.47,3.2,2.4
6052,11814,3/09/2014 20:00,21.09,40920,8.1,97.6,7.45,2.9,2.7
6056,11818,3/09/2014 22:00,21.02,39050,8.09,96.8,7.45,3.0,2.3
6060,11822,4/09/2014 0:00,20.94,36950,8.07,94.6,7.36,3.0,2.3
6064,11826,4/09/2014 2:00,20.57,35310,8.05,91.6,7.22,2.8,2.4
6068,11830,4/09/2014 4:00,20.29,36200,8.08,91.8,7.26,2.4,2.1
6072,11834,4/09/2014 6:00,19.66,39490,8.12,89.6,7.07,2.5,1.7
6076,11838,4/09/2014 8:00,19.61,38270,8.13,90.1,7.15,2.2,2.3
6080,11842,4/09/2014 10:00,20.19,37050,8.1,91.8,7.24,2.7,2.0
6084,11846,4/09/2014 12:00,20.63,34970,8.07,93.9,7.41,2.9,2.4
6088,11850,4/09/2014 14:00,21.66,33600,8.04,98.6,7.67,2.9,1.8
6092,11854,4/09/2014 16:00,21.59,35430,8.05,100.4,7.77,3.4,3.6
6096,11858,4/09/2014 18:00,20.75,41660,8.1,98.4,7.54,4.3,2.1
6100,11862,4/09/2014 20:00,20.61,45620,8.14,96.7,7.3,2.9,2.2
6104,11866,4/09/2014 22:00,20.45,42520,8.14,96.0,7.37,3.0,2.5
6108,11870,5/09/2014 0:00,20.43,40260,8.12,95.0,7.36,3.1,1.7
6112,11874,5/09/2014 2:00,20.49,37950,8.09,93.6,7.31,3.0,2.9
6116,11878,5/09/2014 4:00,20.19,36700,8.08,90.6,7.16,2.6,2.5
6120,11882,5/09/2014 6:00,19.71,39600,8.12,90.5,7.13,2.7,1.6
6124,11886,5/09/2014 8:00,19.2,42240,8.16,89.2,7.01,2.5,1.6
6128,11890,5/09/2014 10:00,19.76,39490,8.14,91.6,7.21,2.5,1.3
6132,11894,5/09/2014 12:00,20.67,37660,8.1,95.4,7.44,2.7,1.4
6136,11898,5/09/2014 14:00,21.46,35910,8.06,98.4,7.62,3.1,2.3
6140,11902,5/09/2014 16:00,21.9,35310,8.04,100.6,7.74,3.1,2.7
6144,11906,5/09/2014 18:00,21.61,39820,8.09,102.0,7.75,4.7,2.4
6148,11910,5/09/2014 20:00,20.77,46340,8.14,98.2,7.37,4.0,2.1
6152,11914,5/09/2014 22:00,20.6,45970,8.15,97.2,7.33,2.8,2.3
6156,11918,6/09/2014 0:00,20.51,43370,8.13,95.5,7.29,3.1,2.3
6160,11922,6/09/2014 2:00,20.53,40270,8.11,94.3,7.29,2.8,1.8
6164,11926,6/09/2014 4:00,20.37,38120,8.09,92.3,7.22,2.7,1.6
6168,11930,6/09/2014 6:00,20.25,38350,8.11,91.8,7.19,2.6,2.3
6172,11934,6/09/2014 8:00,19.63,43290,8.15,90.6,7.03,2.9,1.7
6176,11938,6/09/2014 10:00,19.8,42670,8.14,90.9,7.05,2.9,0.5
6180,11942,6/09/2014 12:00,20.75,40190,8.12,95.4,7.35,2.7,1.1
6184,11946,6/09/2014 14:00,21.57,37920,8.08,99.3,7.61,3.0,2.4
6188,11950,6/09/2014 16:00,21.98,36510,8.05,100.8,7.71,3.3,2.7
6192,11954,6/09/2014 18:00,21.62,38770,8.09,100.7,7.68,3.9,2.9
6196,11958,6/09/2014 20:00,20.98,45970,8.13,98.1,7.35,6.0,2.2
6200,11962,6/09/2014 22:00,20.7,49580,8.15,95.9,7.1,3.3,2.0
6204,11966,7/09/2014 0:00,20.72,47180,8.14,95.7,7.17,3.3,1.7
6208,11970,7/09/2014 2:00,20.67,43750,8.12,94.2,7.16,3.2,2.0
6212,11974,7/09/2014 4:00,20.67,40750,8.09,92.8,7.15,3.1,2.1
6216,11978,7/09/2014 6:00,20.6,39870,8.09,91.6,7.08,3.0,1.8
6220,11982,7/09/2014 8:00,20.13,44450,8.12,90.6,6.94,3.6,1.5
6224,11986,7/09/2014 10:00,20.32,47650,8.14,92.3,6.94,2.7,1.8
6228,11990,7/09/2014 12:00,20.65,44920,8.12,93.6,7.08,3.0,1.8
6232,11994,7/09/2014 14:00,21.21,41900,8.1,96.9,7.35,3.3,1.8
6236,11998,7/09/2014 16:00,21.32,39490,8.08,97.0,7.42,3.2,2.8
6240,12002,7/09/2014 18:00,21.14,38830,8.08,96.5,7.42,3.1,3.1
6244,12006,7/09/2014 20:00,20.87,45290,8.12,95.5,7.19,5.8,2.9
6248,12010,7/09/2014 22:00,20.5,51130,8.16,93.7,6.92,5.2,1.8
6252,12014,8/09/2014 0:00,20.45,49770,8.15,93.0,6.92,2.9,2.2
6256,12018,8/09/2014 2:00,20.5,47200,8.13,92.2,6.93,3.5,2.2
6260,12022,8/09/2014 4:00,20.48,43440,8.1,90.7,6.93,3.0,2.9
6264,12026,8/09/2014 6:00,20.47,41080,8.07,89.5,6.9,3.2,2.1
6268,12030,8/09/2014 8:00,20.31,43820,8.09,89.1,6.81,3.8,1.7
6272,12034,8/09/2014 10:00,20.28,49020,8.13,90.5,6.77,3.6,2.3
6276,12038,8/09/2014 12:00,20.58,47880,8.12,92.6,6.93,2.8,2.6
6280,12042,8/09/2014 14:00,21.02,45030,8.1,95.0,7.14,2.8,1.9
6284,12046,8/09/2014 16:00,21.22,41660,8.08,96.2,7.3,3.1,3.3
6288,12050,8/09/2014 18:00,21.05,39740,8.06,94.8,7.28,3.0,3.9
6292,12054,8/09/2014 20:00,20.84,42810,8.09,93.9,7.15,4.1,2.6
6296,12058,8/09/2014 22:00,20.64,49860,8.14,93.6,6.94,5.8,2.0
6300,12062,9/09/2014 0:00,20.48,50410,8.14,92.6,6.87,3.1,2.2
6304,12066,9/09/2014 2:00,20.47,48580,8.13,91.9,6.87,4.1,2.4
6308,12070,9/09/2014 4:00,20.32,44440,8.1,90.1,6.87,2.9,2.2
6312,12074,9/09/2014 6:00,20.22,41860,8.07,88.3,6.82,2.7,1.9
6316,12078,9/09/2014 8:00,20.25,41380,8.07,87.8,6.79,2.6,2.5
6320,12082,9/09/2014 10:00,20.39,47070,8.12,90.9,6.85,4.1,2.5
6324,12086,9/09/2014 12:00,20.89,48990,8.12,92.6,6.86,2.7,2.4
6328,12090,9/09/2014 14:00,21.36,46190,8.09,96.4,7.17,3.1,2.1
6332,12094,9/09/2014 16:00,21.78,42950,8.06,98.5,7.36,3.7,2.7
6336,12098,9/09/2014 18:00,21.73,40470,8.04,97.5,7.37,3.0,3.1
6340,12102,9/09/2014 20:00,21.52,40420,8.04,95.8,7.27,2.6,3.2
6344,12106,9/09/2014 22:00,21.34,47490,8.1,95.3,7.04,6.0,2.0
6348,12110,10/09/2014 0:00,21.07,51050,8.12,93.1,6.81,4.2,2.4
6352,12114,10/09/2014 2:00,21.04,49190,8.11,92.7,6.84,3.6,2.5
6356,12118,10/09/2014 4:00,20.92,45640,8.08,91.4,6.86,3.0,2.9
6360,12122,10/09/2014 6:00,20.77,42540,8.04,89.0,6.79,2.5,2.8
6364,12126,10/09/2014 8:00,20.73,40630,8.02,87.6,6.74,2.8,1.9
6368,12130,10/09/2014 10:00,20.98,45050,8.07,91.6,6.88,3.8,1.9
6372,12134,10/09/2014 12:00,21.17,49520,8.09,92.3,6.79,3.7,2.0
6376,12138,10/09/2014 14:00,21.78,47150,8.06,95.2,6.99,3.1,2.8
6380,12142,10/09/2014 16:00,22.23,44270,8.04,98.4,7.25,3.1,2.4
6384,12146,10/09/2014 18:00,22.24,41330,8.01,97.9,7.31,3.0,3.0
6388,12150,10/09/2014 20:00,21.96,39660,7.98,94.1,7.1,2.6,3.6
6392,12154,10/09/2014 22:00,21.84,44210,8.03,93.2,6.92,4.4,3.2
6396,12158,11/09/2014 0:00,21.71,49820,8.07,92.7,6.74,4.7,2.6
6400,12162,11/09/2014 2:00,21.64,48820,8.06,91.8,6.71,3.1,3.0
6404,12166,11/09/2014 4:00,21.59,45890,8.04,90.9,6.74,3.1,2.2
6408,12170,11/09/2014 6:00,21.47,42630,7.99,88.3,6.65,2.7,2.6
6412,12174,11/09/2014 8:00,21.32,40330,7.96,86.8,6.61,2.4,2.6
6416,12178,11/09/2014 10:00,21.66,41980,8.0,89.9,6.76,3.0,1.9
6420,12182,11/09/2014 12:00,22.09,48010,8.05,93.1,6.78,4.5,2.2
6424,12186,11/09/2014 14:00,22.68,47760,8.03,95.8,6.91,2.9,2.1
6428,12190,11/09/2014 16:00,23.06,45210,8.01,99.6,7.21,3.0,2.6
6432,12194,11/09/2014 18:00,23.02,42210,7.98,98.6,7.23,3.1,3.1
6436,12198,11/09/2014 20:00,22.75,40010,7.94,94.8,7.05,3.0,3.2
6440,12202,11/09/2014 22:00,22.53,40900,7.96,93.8,6.98,2.8,3.0
6444,12206,12/09/2014 0:00,22.42,46690,8.02,93.7,6.82,4.5,2.8
6448,12210,12/09/2014 2:00,22.31,47250,8.03,92.3,6.71,3.0,2.1
6452,12214,12/09/2014 4:00,22.13,44860,7.99,90.6,6.68,3.0,1.7
6456,12218,12/09/2014 6:00,21.98,41810,7.95,88.0,6.59,2.7,2.2
6460,12222,12/09/2014 8:00,21.88,39620,7.92,86.3,6.53,2.5,2.2
6464,12226,12/09/2014 10:00,22.08,39310,7.91,87.2,6.58,3.2,2.9
6468,12230,12/09/2014 12:00,22.77,44220,7.98,94.1,6.87,4.1,2.3
6472,12234,12/09/2014 14:00,23.21,47460,8.0,96.1,6.87,3.4,2.1
6476,12238,12/09/2014 16:00,23.48,44810,7.97,98.7,7.1,3.4,3.0
6480,12242,12/09/2014 18:00,23.53,42100,7.96,100.3,7.29,3.6,3.5
6484,12246,12/09/2014 20:00,23.2,39830,7.92,95.6,7.06,3.6,2.7
