,Unnamed: 0,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
2588,7451,24/12/2013 22:00,29.24,35380,7.81,90.7,6.15,4.5,3.1
2592,7455,25/12/2013 0:00,28.96,35410,7.77,85.1,5.8,4.7,3.1
2596,7459,25/12/2013 2:00,28.82,35190,7.79,86.9,5.94,2.8,2.9
2600,7463,25/12/2013 4:00,28.28,38250,7.76,84.6,5.76,3.1,1.7
2604,7467,25/12/2013 6:00,28.31,44290,7.77,83.8,5.57,3.2,1.8
2608,7471,25/12/2013 8:00,28.36,43330,7.74,80.1,5.34,4.2,2.7
2612,7475,25/12/2013 10:00,28.47,41930,7.75,79.4,5.31,4.4,2.6
2616,7479,25/12/2013 12:00,29.36,34610,7.81,87.1,5.91,3.5,2.5
2620,7483,25/12/2013 14:00,30.26,44630,7.93,105.1,6.76,4.9,2.4
2624,7487,25/12/2013 16:00,29.76,47620,7.92,101.3,6.49,3.2,1.3
2628,7491,25/12/2013 18:00,29.86,46710,7.92,103.6,6.65,2,1.9
2632,7495,25/12/2013 20:00,29.93,34330,7.91,101.4,6.82,4,2.6
2636,7499,25/12/2013 22:00,29.63,42660,7.86,93.8,6.14,4.1,2.9
2640,7503,26/12/2013 0:00,29.34,41310,7.81,86.9,5.75,4.5,2.9
2644,7507,26/12/2013 2:00,29.07,33550,7.78,84,5.75,3.1,2.9
2648,7511,26/12/2013 4:00,28.72,35960,7.81,86.1,5.87,3.4,1.7
2652,7515,26/12/2013 6:00,28.42,42690,7.81,84.7,5.66,2.4,1.7
2656,7519,26/12/2013 8:00,28.57,44380,7.83,83.7,5.54,3.8,1.7
2660,7523,26/12/2013 10:00,29.17,38120,7.86,85.6,5.75,3.8,1.9
2664,7527,26/12/2013 12:00,29.92,38160,7.92,89.2,5.91,4.1,2.7
2668,7531,26/12/2013 14:00,30.37,35960,7.94,98.3,6.53,3.4,3.5
2672,7535,26/12/2013 16:00,31.11,45880,8.02,109.5,6.91,3.8,2.8
2676,7539,26/12/2013 18:00,30.31,47610,8.01,103.3,6.56,2.5,2.2
2680,7543,26/12/2013 20:00,30.59,39250,8.01,104.2,6.8,3.7,2.1
2684,7547,26/12/2013 22:00,30.16,40990,7.97,96.9,6.33,3.4,2.6
2688,7551,27/12/2013 0:00,29.85,30810,7.93,88.9,6.07,4.4,2.6
2692,7555,27/12/2013 2:00,29.67,32960,7.89,83.1,5.65,4.1,3.3
2696,7559,27/12/2013 4:00,29.52,38090,7.95,85.9,5.74,4,2.8
2700,7563,27/12/2013 6:00,29.34,46430,8,88.3,5.72,3.7,2.2
2704,7567,27/12/2013 8:00,29.29,44240,8.03,87.9,5.75,2.2,2.6
2708,7571,27/12/2013 10:00,29.69,44640,8.05,88.6,5.75,3.4,1.6
2712,7575,27/12/2013 12:00,30.64,43150,8.08,94.9,6.1,3.8,2.3
2716,7579,27/12/2013 14:00,31.76,42280,8.11,102,6.46,4.4,2.3
2720,7583,27/12/2013 16:00,32.17,44510,8.14,110.7,6.91,3.8,2.3
2724,7587,27/12/2013 18:00,31.35,47040,8.15,106.8,6.69,3.4,1.9
2728,7591,27/12/2013 20:00,31.35,36010,8.17,106.3,6.94,2,2.6
2732,7595,27/12/2013 22:00,31.21,35740,8.19,100.2,6.57,3.2,3.1
2736,7599,28/12/2013 0:00,30.73,36290,8.16,91.9,6.06,3.7,2.4
2740,7603,28/12/2013 2:00,30.54,34000,8.13,86.3,5.75,4.2,2.3
2744,7607,28/12/2013 4:00,30.33,33100,8.13,85.3,5.73,2.7,2.4
2748,7611,28/12/2013 6:00,30.12,36550,8.17,87,5.79,4.1,1.5
2752,7615,28/12/2013 8:00,30.03,47590,8.23,88.6,5.65,1.5,2.3
2756,7619,28/12/2013 10:00,30.47,45660,8.21,90.7,5.79,2.8,2.2
2760,7623,28/12/2013 12:00,31.08,44510,8.23,94.7,6.01,3.1,1.7
2764,7627,28/12/2013 14:00,32.03,42800,8.26,102.6,6.46,3.5,2.5
2768,7631,28/12/2013 16:00,32.24,42770,8.28,105.9,6.65,3,2.4
2772,7635,28/12/2013 18:00,32.31,45350,8.28,109.3,6.79,4.1,3.6
2776,7639,28/12/2013 20:00,31.67,37060,8.28,103,6.67,2.8,2.4
2780,7643,28/12/2013 22:00,31.54,34480,8.28,100,6.55,3.2,2.6
2784,7647,29/12/2013 0:00,31.04,43660,8.24,92.3,5.88,3.2,3
2788,7651,29/12/2013 2:00,30.85,42140,8.21,86.2,5.55,4,2.5
2792,7655,29/12/2013 4:00,30.65,41530,8.19,81.8,5.29,4.2,3.2
2796,7659,29/12/2013 6:00,30.3,44210,8.19,83.4,5.37,6,2.3
2800,7663,29/12/2013 8:00,30.25,48210,8.23,88.6,5.62,4.9,2.6
2804,7667,29/12/2013 10:00,30.66,47930,8.23,91.9,5.8,1.7,1.1
2808,7671,29/12/2013 12:00,31.37,46380,8.25,98,6.15,2.6,1.7
2812,7675,29/12/2013 14:00,32.3,44390,8.24,104.3,6.5,2.9,2.4
2816,7679,29/12/2013 16:00,32.6,43250,8.26,107.7,6.71,3.6,3.5
2820,7683,29/12/2013 18:00,32.42,44800,8.25,107.4,6.67,3,2.9
2824,7687,29/12/2013 20:00,31.98,38340,8.26,104.4,6.69,3.7,2.1
2828,7691,29/12/2013 22:00,31.85,39460,8.26,102.3,6.55,2.6,2.7
2832,7695,30/12/2013 0:00,31.62,45530,8.22,96,6.02,3.2,2.6
2836,7699,30/12/2013 2:00,31.2,43650,8.16,88.1,5.6,3.1,2.2
2840,7703,30/12/2013 4:00,30.99,42560,8.14,84.1,5.39,3.5,3.3
2844,7707,30/12/2013 6:00,30.9,42780,8.17,83.8,5.37,2.2,2.6
2848,7711,30/12/2013 8:00,30.77,48130,8.24,89.4,5.62,10.2,2
2852,7715,30/12/2013 10:00,30.71,50480,8.29,90.6,5.65,3,1.8
2856,7719,30/12/2013 12:00,31.55,48560,8.32,98.3,6.09,2.7,2.3
2860,7723,30/12/2013 14:00,32.29,46800,8.33,106.8,6.59,3.5,2.6
2864,7727,30/12/2013 16:00,32.73,44970,8.32,110.1,6.8,4.9,3.1
2868,7731,30/12/2013 18:00,32.49,44510,8.3,107.8,6.7,3,3.5
2872,7735,30/12/2013 20:00,32.13,47660,8.31,105.2,6.49,5.1,3.1
2876,7739,30/12/2013 22:00,31.85,49160,8.32,102.3,6.3,3.3,3.6
2880,7743,31/12/2013 0:00,31.71,46980,8.34,97.8,6.09,3.1,3.3
2884,7747,31/12/2013 2:00,31.54,45210,8.29,90.2,5.67,3.3,3.8
2888,7751,31/12/2013 4:00,31.35,43640,8.26,84.7,5.38,3.4,3
2892,7755,31/12/2013 6:00,31.17,43160,8.19,82,5.22,2.8,3.6
2896,7759,31/12/2013 8:00,31.17,47400,8.31,88.7,5.56,8.4,3.4
2900,7763,31/12/2013 10:00,30.71,51490,8.34,90.7,5.63,6.7,3.4
2904,7767,31/12/2013 12:00,31.31,50910,8.38,99.7,6.15,2.8,3.5
2908,7771,31/12/2013 14:00,32,49280,8.44,108.3,6.65,4.9,3.8
2912,7775,31/12/2013 16:00,32.63,46760,8.46,118.5,7.28,4.3,5.3
2916,7779,31/12/2013 18:00,32.5,45270,8.44,114.7,7.1,4.6,5.9
2920,7783,31/12/2013 20:00,32.1,46530,8.42,108.5,6.73,5.1,4.7
2924,7787,31/12/2013 22:00,31.79,49810,8.44,106.6,6.56,7.3,3.9
2928,0,1/01/2014 0:00,31.56,48360,8.42,101.5,6.3,3.2,4.5
2932,4,1/01/2014 2:00,31.51,46530,8.4,95.7,5.99,4.4,4.6
2936,8,1/01/2014 4:00,31.43,44790,8.35,89.3,5.63,3.9,5.1
2940,12,1/01/2014 6:00,31.19,43570,8.31,84.1,5.35,4.8,5.4
2944,16,1/01/2014 8:00,31.15,46230,8.35,88.7,5.59,7.9,5.4
2948,20,1/01/2014 10:00,30.91,51070,8.37,91.2,5.66,11.4,3.6
2952,24,1/01/2014 12:00,30.74,52020,8.4,94.1,5.83,2.5,5.1
2956,28,1/01/2014 14:00,31.54,50980,8.44,104,6.39,5.5,3.9
2960,32,1/01/2014 16:00,32.06,49040,8.47,109.4,6.72,6.4,6.3
2964,36,1/01/2014 18:00,32,46840,8.44,112.7,6.99,4.9,5.8
2968,40,1/01/2014 20:00,31.7,46410,8.42,106,6.61,4,6.8
2972,44,1/01/2014 22:00,31.1,49690,8.42,100.8,6.27,8.8,5.6
2976,48,2/01/2014 0:00,30.9,49820,8.41,98.6,6.14,3,4.2
2980,52,2/01/2014 2:00,30.87,48270,8.38,93.2,5.85,5.7,5
2984,56,2/01/2014 4:00,30.79,46050,8.36,89.6,5.68,4.6,5.5
2988,60,2/01/2014 6:00,30.49,44500,8.31,85.9,5.51,4.1,4.8
2992,64,2/01/2014 8:00,30.67,44890,8.33,87.8,5.6,3.6,5.1
2996,68,2/01/2014 10:00,30.36,50310,8.36,90.9,5.71,13.3,4.7
3000,72,2/01/2014 12:00,30.06,52390,8.4,95.3,5.96,5.4,2.3
3004,76,2/01/2014 14:00,30.65,51800,8.43,102,6.33,4.6,4.1
3008,80,2/01/2014 16:00,31.41,50260,8.44,109.3,6.75,6.4,4.6
3012,84,2/01/2014 18:00,31.66,47880,8.46,114.1,7.08,5.8,6.3
3016,88,2/01/2014 20:00,31.5,46280,8.42,109,6.83,4.9,6.2
3020,92,2/01/2014 22:00,31.06,48220,8.41,100.9,6.31,7.8,6.4
3024,96,3/01/2014 0:00,30.7,50510,8.39,99.7,6.22,3.8,6
3028,100,3/01/2014 2:00,30.65,49000,8.38,95.4,5.99,5.1,5.7
3032,104,3/01/2014 4:00,30.66,46860,8.34,91.1,5.77,4.5,5.3
3036,108,3/01/2014 6:00,30.49,45140,8.3,87.6,5.6,4.4,4.8
3040,112,3/01/2014 8:00,30.46,44230,8.31,86.3,5.54,4.3,3.9
3044,116,3/01/2014 10:00,30.57,48040,8.34,94.3,5.95,12.2,5.4
3048,120,3/01/2014 12:00,30.33,51890,8.38,94.8,5.92,9.6,4.3
3052,124,3/01/2014 14:00,30.97,51850,8.41,101.4,6.26,3.3,2.5
3056,128,3/01/2014 16:00,31.39,50730,8.41,104.9,6.47,11.4,5.4
3060,132,3/01/2014 18:00,31.71,48430,8.42,109.2,6.76,6.4,6
3064,136,3/01/2014 20:00,31.52,46670,8.38,103.7,6.49,5.7,4.4
3068,140,3/01/2014 22:00,31.38,46550,8.35,99.9,6.26,4.5,4.3
3072,144,4/01/2014 0:00,31.03,49730,8.37,95.8,5.96,9.8,5.3
3076,148,4/01/2014 2:00,30.85,49470,8.35,93.2,5.83,4.1,3.6
3080,152,4/01/2014 4:00,30.76,47790,8.32,88.3,5.56,7.8,5
3084,156,4/01/2014 6:00,30.65,45970,8.27,84.5,5.37,7.5,4.1
3088,160,4/01/2014 8:00,30.57,44280,8.26,84.7,5.43,4.9,3
3092,164,4/01/2014 10:00,30.96,46100,8.29,90.3,5.71,10.4,3.8
3096,168,4/01/2014 12:00,30.92,50390,8.34,93.3,5.8,13.5,4.7
3100,172,4/01/2014 14:00,30.87,51810,8.38,100.3,6.21,3.8,3.6
3104,176,4/01/2014 16:00,31.44,51710,8.38,102.1,6.27,9.3,4.8
3108,180,4/01/2014 18:00,31.8,50160,8.36,99.6,6.12,10,5.6
3112,184,4/01/2014 20:00,31.68,48040,8.31,95.6,5.93,6.8,4.2
3116,188,4/01/2014 22:00,31.54,46560,8.2,88.1,5.51,4.1,3.7
3120,192,5/01/2014 0:00,31.13,48900,8.29,88.4,5.51,9.1,3.3
3124,196,5/01/2014 2:00,30.86,50710,8.24,89.9,5.59,3.2,3.5
3128,200,5/01/2014 4:00,30.76,49010,8.27,84.4,5.29,3.2,3.8
3132,204,5/01/2014 6:00,30.71,46930,8.22,80.6,5.1,3.1,3.2
3136,208,5/01/2014 8:00,30.88,45140,8.21,80.8,5.13,2.5,2.6
3140,212,5/01/2014 10:00,31.04,45010,8.16,82,5.2,2.8,3.6
3144,216,5/01/2014 12:00,31.2,49080,8.29,91.9,5.72,10.9,5.8
3148,220,5/01/2014 14:00,31.01,52030,8.35,99.6,6.15,3.6,5.8
3152,224,5/01/2014 16:00,31.42,51490,8.37,106.2,6.52,2.6,4.7
3156,228,5/01/2014 18:00,31.65,49920,8.34,104.6,6.44,6.5,7.5
3160,232,5/01/2014 20:00,31.59,47840,8.31,96.4,5.99,6.5,6.1
3164,236,5/01/2014 22:00,31.44,46010,8.24,90.1,5.66,4,3.7
3168,240,6/01/2014 0:00,31.37,46570,8.25,88.3,5.54,3.9,5.4
3172,244,6/01/2014 2:00,30.83,49410,8.28,90.7,5.67,5.8,4.9
3176,248,6/01/2014 4:00,30.7,48570,8.25,86.3,5.42,2.6,4.8
3180,252,6/01/2014 6:00,30.65,46710,8.21,80.4,5.1,3.7,4.4
3184,256,6/01/2014 8:00,30.75,45060,8.19,78.8,5.02,3.6,4.9
3188,260,6/01/2014 10:00,31.12,43850,8.2,86.1,5.48,3.6,3.3
3192,264,6/01/2014 12:00,31.94,46430,8.31,102.9,6.4,6.8,4.3
3196,268,6/01/2014 14:00,31.64,50030,8.37,109.4,6.74,7.4,5.8
3200,272,6/01/2014 16:00,31.87,50420,8.4,114.9,7.04,2.8,4.6
3204,276,6/01/2014 18:00,31.97,49260,8.38,115.1,7.07,8.3,6.5
3208,280,6/01/2014 20:00,32.03,47230,8.35,108,6.68,6.1,6
3212,284,6/01/2014 22:00,31.93,45320,8.3,98.6,6.16,5.1,5.3
3216,288,7/01/2014 0:00,31.62,44470,8.22,90.4,5.69,4.1,4
3220,292,7/01/2014 2:00,31.11,47280,8.32,93.7,5.88,6.9,5.4
3224,296,7/01/2014 4:00,30.87,48120,8.31,94,5.9,4.5,5.2
3228,300,7/01/2014 6:00,30.92,46260,8.29,87.2,5.52,4.8,5.6
3232,304,7/01/2014 8:00,30.94,44320,8.25,83,5.28,4.8,6.7
3236,308,7/01/2014 10:00,31.1,42970,8.25,88,5.62,5.4,7.1
3240,312,7/01/2014 12:00,31.5,43370,8.3,95.7,6.06,4.8,5.6
3244,316,7/01/2014 14:00,31.91,47040,8.41,112.3,6.97,10,6.6
3248,320,7/01/2014 16:00,31.44,49410,8.4,110.7,6.86,5.5,7.5
3252,324,7/01/2014 18:00,31.49,48020,8.42,111.2,6.92,6,8.3
3256,328,7/01/2014 20:00,31.57,46540,8.41,107.4,6.72,7.1,7.7
3260,332,7/01/2014 22:00,31.45,44660,8.39,98.7,6.23,6.2,7.3
3264,336,8/01/2014 0:00,31.26,43210,8.32,91.2,5.8,5.6,6
3268,340,8/01/2014 2:00,30.92,44340,8.34,90.2,5.75,7.2,6.9
3272,344,8/01/2014 4:00,30.32,47500,8.36,90.7,5.76,10.6,7.3
3276,348,8/01/2014 6:00,30.09,47130,8.32,88.5,5.65,4.3,6.3
3280,352,8/01/2014 8:00,30.05,45640,8.3,86,5.53,6.3,6.1
3284,356,8/01/2014 10:00,30.1,43290,8.28,85.1,5.51,6.5,7.6
3288,360,8/01/2014 12:00,30.23,42060,8.25,89.2,5.8,6.3,8.9
3292,364,8/01/2014 14:00,30.21,44610,8.35,103.8,6.68,10.4,9.6
3296,368,8/01/2014 16:00,29.85,47480,8.36,104.7,6.7,11.5,10.9
3300,372,8/01/2014 18:00,29.66,47940,8.35,106,6.79,5.8,8.7
3304,376,8/01/2014 20:00,29.6,46330,8.35,104,6.71,10.7,8.6
3308,380,8/01/2014 22:00,29.48,44280,8.3,98.4,6.42,9.1,9.2
3312,384,9/01/2014 0:00,29.48,40640,8.28,92.5,6.12,7.2,7.8
3316,388,9/01/2014 2:00,29.29,41300,8.27,90,5.95,5,7.7
3320,392,9/01/2014 4:00,28.52,44750,8.28,89.9,5.94,10.6,8.2
3324,396,9/01/2014 6:00,28.04,46980,8.27,88.3,5.83,8.2,6.7
3328,400,9/01/2014 8:00,28.13,46250,8.27,87.9,5.81,6,7.4
3332,404,9/01/2014 10:00,28.24,45080,8.26,89.4,5.93,7.3,7.4
3336,408,9/01/2014 12:00,28.46,43240,8.27,93.3,6.21,8.1,9
3340,412,9/01/2014 14:00,28.63,42950,8.28,101.5,6.75,7.3,8
3344,416,9/01/2014 16:00,28.37,45500,8.32,108.3,7.16,10.4,8.5
3348,420,9/01/2014 18:00,27.95,46940,8.3,106.1,7.02,8.9,7.5
3352,424,9/01/2014 20:00,28,45780,8.29,104.7,6.95,8.3,7.3
3356,428,9/01/2014 22:00,28.09,44050,8.29,99.6,6.65,8.9,7.6
3360,432,10/01/2014 0:00,28.23,42180,8.25,96.6,6.48,9,8
3364,436,10/01/2014 2:00,28.2,41230,8.21,91.6,6.18,6.9,8.1
3368,440,10/01/2014 4:00,27.68,42540,8.2,88.7,5.99,10.7,7.6
3372,444,10/01/2014 6:00,27.16,46170,8.25,90.5,6.08,14.7,6.4
3376,448,10/01/2014 8:00,26.82,47160,8.21,89.4,6.02,5.3,4.4
3380,452,10/01/2014 10:00,27.26,45690,8.25,91.1,6.13,7,5
3384,456,10/01/2014 12:00,27.71,43700,8.25,94.5,6.36,7.9,6.1
3388,460,10/01/2014 14:00,28.14,42090,8.25,98.5,6.62,6.9,7.1
3392,464,10/01/2014 16:00,28.02,42850,8.24,101.1,6.79,9.1,7.3
3396,468,10/01/2014 18:00,27.68,45310,8.29,103,6.89,9.5,6.7
3400,472,10/01/2014 20:00,27.55,45540,8.24,100.9,6.76,4,4.3
3404,476,10/01/2014 22:00,27.6,44130,8.29,96.3,6.48,7.5,4.5
3408,480,11/01/2014 0:00,27.73,42230,8.24,90.1,6.09,9.1,6.3
3412,484,11/01/2014 2:00,27.69,41020,8.19,87.6,5.96,7.1,5.4
3416,488,11/01/2014 4:00,27.6,40610,8.16,84.8,5.78,4.8,4.7
3420,492,11/01/2014 6:00,26.98,43990,8.21,86.5,5.89,12.7,4.8
3424,496,11/01/2014 8:00,26.65,46720,8.21,88.9,6.01,7.5,3.7
3428,500,11/01/2014 10:00,27.11,46270,8.22,92.8,6.24,4.6,3.5
3432,504,11/01/2014 12:00,27.75,44730,8.24,95.6,6.4,6.4,4.3
3436,508,11/01/2014 14:00,28.59,42920,8.28,99.5,6.62,5.9,3.3
3440,512,11/01/2014 16:00,29.01,41950,8.31,103.4,6.86,5.3,4.8
3444,516,11/01/2014 18:00,28.69,43960,8.3,104.3,6.9,10,5.3
3448,520,11/01/2014 20:00,28.18,45960,8.28,102.4,6.78,5.7,4.1
3452,524,11/01/2014 22:00,28.28,44990,8.27,100.6,6.67,4.6,2.9
3456,528,12/01/2014 0:00,28.22,43430,8.28,93.7,6.26,6.2,4.3
3460,532,12/01/2014 2:00,28.15,41650,8.27,89.1,6,5.8,3.2
3464,536,12/01/2014 4:00,28.08,40740,8.21,85.9,5.81,5.1,4.7
3468,540,12/01/2014 6:00,27.62,42910,8.23,84.7,5.72,10.4,4.4
3472,544,12/01/2014 8:00,27.24,47630,8.26,90.1,6.01,10.3,2.6
3476,548,12/01/2014 10:00,27.48,48990,8.28,92.5,6.12,3.5,1.9
3480,552,12/01/2014 12:00,27.94,47330,8.29,95,6.27,6,3.1
3484,556,12/01/2014 14:00,28.89,45310,8.32,100.4,6.58,5.8,3.2
3488,560,12/01/2014 16:00,29.38,43530,8.34,105.2,6.89,5.1,3.3
3492,564,12/01/2014 18:00,29.09,44050,8.31,103.1,6.77,4.7,4.6
3496,568,12/01/2014 20:00,28.58,46580,8.31,100.2,6.57,7.9,2.2
3500,572,12/01/2014 22:00,28.31,46400,8.31,98.3,6.48,3.7,3.1
3504,576,13/01/2014 0:00,28.39,45190,8.3,94.1,6.22,6.8,2.6
3508,580,13/01/2014 2:00,28.35,43090,8.28,88.9,5.93,6.6,3
3512,584,13/01/2014 4:00,28.17,41880,8.26,86.2,5.79,5.9,4.6
3516,588,13/01/2014 6:00,28.13,42530,8.25,84.7,5.68,5,4
3520,592,13/01/2014 8:00,27.56,46830,8.27,88.3,5.88,12.7,3.4
3524,596,13/01/2014 10:00,27.44,49000,8.28,91,6.02,8,2.2
3528,600,13/01/2014 12:00,27.91,47980,8.29,94.4,6.22,5.2,3.4
3532,604,13/01/2014 14:00,28.53,46400,8.31,98.7,6.48,5.4,2.9
3536,608,13/01/2014 16:00,28.92,44480,8.33,102.2,6.72,5.8,3.9
3540,612,13/01/2014 18:00,28.84,43740,8.31,102.2,6.75,5.2,4.7
3544,616,13/01/2014 20:00,28.15,45680,8.29,97.9,6.48,7.6,2.9
3548,620,13/01/2014 22:00,27.94,47190,8.29,96,6.34,6.1,2.9
3552,624,14/01/2014 0:00,27.78,45540,8.3,93.1,6.21,5.9,2.1
3556,628,14/01/2014 2:00,27.76,43520,8.29,88.7,5.97,6.4,2.5
3560,632,14/01/2014 4:00,27.59,42120,8.29,86.6,5.88,6.2,3.7
3564,636,14/01/2014 6:00,27.47,41590,8.25,83.8,5.71,4.9,3.9
3568,640,14/01/2014 8:00,26.94,45240,8.26,86.2,5.83,11.1,2.5
3572,644,14/01/2014 10:00,26.94,48770,8.29,90.7,6.06,11.7,3.6
3576,648,14/01/2014 12:00,27.53,48620,8.31,96,6.35,5,2.6
3580,652,14/01/2014 14:00,28.24,47110,8.32,100.4,6.61,5.4,2.8
3584,656,14/01/2014 16:00,28.5,45180,8.32,100.6,6.64,5.7,3.5
3588,660,14/01/2014 18:00,28.54,43650,8.31,99.9,6.63,6.3,4.2
3592,664,14/01/2014 20:00,28.1,44630,8.28,96.4,6.42,6.4,3.6
3596,668,14/01/2014 22:00,27.75,47100,8.3,96.3,6.38,7.7,3.1
3600,672,15/01/2014 0:00,27.49,45800,8.28,92.9,6.22,4.6,2.7
3604,676,15/01/2014 2:00,27.59,44280,8.27,88.6,5.96,5.7,2.9
3608,680,15/01/2014 4:00,27.49,42560,8.26,86.4,5.86,5.9,3.8
3612,684,15/01/2014 6:00,27.36,41500,8.24,84.5,5.77,5.4,2.9
3616,688,15/01/2014 8:00,27.04,43790,8.22,83.1,5.65,8,2.8
3620,692,15/01/2014 10:00,26.99,48240,8.27,89.7,6,13.9,4.2
3624,696,15/01/2014 12:00,27.45,48710,8.32,94.2,6.24,5.1,3.8
3628,700,15/01/2014 14:00,28.06,47600,8.32,98.6,6.5,6.4,2.6
3632,704,15/01/2014 16:00,28.6,45860,8.32,100.5,6.6,6.8,4
3636,708,15/01/2014 18:00,28.72,43900,8.31,100.7,6.66,7.7,4
3640,712,15/01/2014 20:00,28.31,43370,8.29,97.9,6.53,4.2,3.4
3644,716,15/01/2014 22:00,27.87,46530,8.29,94.5,6.27,7.6,2
3648,720,16/01/2014 0:00,27.73,46130,8.29,92.8,6.18,3.9,3.4
3652,724,16/01/2014 2:00,27.77,44390,8.27,88.5,5.93,5.8,3
3656,728,16/01/2014 4:00,27.71,42680,8.25,85.3,5.76,5.9,4.4
3660,732,16/01/2014 6:00,27.56,41120,8.24,83.4,5.68,6.7,4.8
3664,736,16/01/2014 8:00,27.47,42360,8.24,82.3,5.59,8.5,4
3668,740,16/01/2014 10:00,27.05,46950,8.26,87.7,5.89,15.2,3.7
3672,744,16/01/2014 12:00,26.65,47410,8.27,92.6,6.25,7.2,4.1
3676,748,16/01/2014 14:00,27.26,47360,8.29,93.2,6.23,6.1,4.8
3680,752,16/01/2014 16:00,27.7,45370,8.29,96.3,6.43,7.1,5.1
3684,756,16/01/2014 18:00,27.84,43440,8.29,99.1,6.66,6.1,6.6
3688,760,16/01/2014 20:00,27.64,42890,8.27,94.3,6.37,6.1,5
3692,764,16/01/2014 22:00,27.03,45050,8.26,90.8,6.15,8.8,2.5
3696,768,17/01/2014 0:00,26.95,46140,8.27,91.2,6.15,4.9,3.3
3700,772,17/01/2014 2:00,26.88,44270,8.26,87.5,5.95,5,3.8
3704,776,17/01/2014 4:00,26.96,42660,8.24,83.8,5.73,6.2,4.6
3708,780,17/01/2014 6:00,26.9,41490,8.25,81.7,5.62,6.5,4.4
3712,784,17/01/2014 8:00,26.93,41530,8.25,81.3,5.59,5.4,4.3
3716,788,17/01/2014 10:00,26.77,45640,8.28,87.6,5.94,12.3,3.3
3720,792,17/01/2014 12:00,26.86,48920,8.31,93.2,6.22,11.2,4.3
3724,796,17/01/2014 14:00,27.45,47960,8.32,98.7,6.55,5.3,4.1
3728,800,17/01/2014 16:00,27.81,46390,8.32,100,6.65,8.4,4
3732,804,17/01/2014 18:00,28.11,44300,8.31,101.5,6.76,6.5,5
3736,808,17/01/2014 20:00,27.91,42940,8.27,97.1,6.53,6.5,5.5
3740,812,17/01/2014 22:00,27.44,44770,8.26,92.9,6.25,7.9,3.4
3744,816,18/01/2014 0:00,27.17,46770,8.27,92.7,6.22,5.8,3.5
3748,820,18/01/2014 2:00,27.06,45160,8.26,89.4,6.04,5.3,3.4
3752,824,18/01/2014 4:00,27.16,43620,8.25,85.7,5.82,6.3,4.5
3756,828,18/01/2014 6:00,27.08,42140,8.24,83.3,5.7,6.4,4.4
3760,832,18/01/2014 8:00,27.16,41390,8.23,81.3,5.57,7.5,4.9
3764,836,18/01/2014 10:00,27.06,44730,8.25,86.8,5.88,10.9,4.5
3768,840,18/01/2014 12:00,27.07,48490,8.29,91.3,6.09,10.4,4.5
3772,844,18/01/2014 14:00,27.7,48240,8.32,97.6,6.45,5,3
3776,848,18/01/2014 16:00,28.1,46940,8.32,100.1,6.6,7.5,4
3780,852,18/01/2014 18:00,28.35,44800,8.32,101.5,6.73,7,4.7
3784,856,18/01/2014 20:00,28.24,43150,8.29,98.6,6.59,7.3,5.1
3788,860,18/01/2014 22:00,28.02,43890,8.28,93.7,6.27,7.1,4.3
3792,864,19/01/2014 0:00,27.48,46590,8.28,93,6.2,7.9,3.7
3796,868,19/01/2014 2:00,27.24,45860,8.26,89.9,6.04,4.8,2.8
3800,872,19/01/2014 4:00,27.38,44270,8.25,86,5.8,6.5,3.7
3804,876,19/01/2014 6:00,27.29,42500,8.23,82.6,5.63,6.7,4
3808,880,19/01/2014 8:00,27.36,41530,8.23,82.4,5.62,7.6,5.3
3812,884,19/01/2014 10:00,27.67,43290,8.25,87.4,5.89,9.8,3.6
3816,888,19/01/2014 12:00,27.57,47710,8.28,92.1,6.11,11.8,4.8
3820,892,19/01/2014 14:00,28.21,48140,8.31,95.9,6.29,4.2,2.5
3824,896,19/01/2014 16:00,28.6,46720,8.31,100.8,6.6,5.9,3.5
3828,900,19/01/2014 18:00,28.84,44760,8.3,100.4,6.6,7.4,4.2
3832,904,19/01/2014 20:00,28.8,43080,8.28,97.7,6.47,7.4,4
3836,908,19/01/2014 22:00,28.6,42950,8.27,92.7,6.16,6,4.8
3840,912,20/01/2014 0:00,28.07,45220,8.26,89.6,5.96,7.3,3.1
3844,916,20/01/2014 2:00,27.83,45220,8.28,88.6,5.91,4,3
3848,920,20/01/2014 4:00,27.94,43980,8.27,85.3,5.71,6.3,4
3852,924,20/01/2014 6:00,27.91,42410,8.25,81.2,5.47,7,3.6
3856,928,20/01/2014 8:00,28.03,41370,8.26,80.9,5.46,8.7,4.4
3860,932,20/01/2014 10:00,28.61,41610,8.29,85.5,5.71,5.9,3
3864,936,20/01/2014 12:00,28.59,45700,8.3,92.3,6.07,10.6,3.6
3868,940,20/01/2014 14:00,28.97,48150,8.34,96.2,6.22,5,3.2
3872,944,20/01/2014 16:00,29.52,46560,8.33,100.2,6.47,5.9,3.8
3876,948,20/01/2014 18:00,29.9,35690,8.32,101.1,6.77,7,4.2
3880,952,20/01/2014 20:00,29.72,39560,8.3,95.8,6.34,8.1,3.1
3884,956,20/01/2014 22:00,29.47,36560,8.27,87.2,5.86,6.9,4
3888,960,21/01/2014 0:00,29.18,36670,8.29,88.5,5.97,7.5,3.3
